      pressure observation  flag
5337           1021.359985  b'Z'
5338           1021.400024  b'Z'
5339           1021.380005  b'Z'
5340           1021.320007  b'K'
5341           1021.359985  b'K'
5342           1021.380005  b'K'
5343           1021.419983  b'K'
5344           1021.640015  b'K'
5345           1021.630005  b'K'
5346           1021.580017  b'K'
5347           1021.539978  b'K'
5348           1021.530029  b'K'
5349           1021.510010  b'K'
5350           1021.469971  b'K'
5351           1021.450012  b'K'
5352           1021.450012  b'K'
5353           1021.440002  b'K'
5354           1021.549988  b'K'
5355           1021.539978  b'K'
5356           1021.510010  b'K'
5357           1021.479980  b'K'
5358           1021.450012  b'K'
5359           1021.450012  b'K'
5360           1021.440002  b'K'
5361           1021.440002  b'K'
5362           1021.419983  b'K'
5363           1021.380005  b'K'
5364           1021.340027  b'K'
5365           1021.340027  b'K'
5366           1021.349976  b'K'
5367           1021.309998  b'K'
5368           1021.309998  b'K'
5369           1021.320007  b'K'
5370           1021.349976  b'K'
5371           1021.320007  b'K'
5372           1021.330017  b'K'
5373           1021.330017  b'K'
5374           1021.320007  b'K'
5375           1021.330017  b'K'
5376           1021.450012  b'K'
5377           1021.559998  b'K'
5378           1021.739990  b'K'
5379           1021.710022  b'K'
5380           1021.700012  b'K'
5381           1021.669983  b'K'
5382           1021.659973  b'K'
5383           1021.650024  b'K'
5384           1021.669983  b'K'
5385           1021.630005  b'K'
5386           1021.590027  b'K'
5387           1021.599976  b'K'
5388           1021.570007  b'K'
5389           1021.609985  b'K'
5390           1021.580017  b'K'
5391           1021.479980  b'K'
5392           1021.429993  b'K'
5393           1021.520020  b'K'
5394           1021.549988  b'K'
5395           1021.369995  b'K'
5396           1021.190002  b'K'
5397           1021.169983  b'K'
5398           1021.250000  b'K'
5399           1021.400024  b'K'
5400           1021.330017  b'K'
5401           1021.309998  b'K'
5402           1021.409973  b'K'
5403           1021.440002  b'K'
5404           1021.450012  b'K'
5405           1021.260010  b'K'
5406           1021.200012  b'K'
5407           1021.179993  b'K'
5408           1021.169983  b'K'
5409           1021.190002  b'K'
5410           1021.099976  b'K'
5411           1021.179993  b'K'
5412           1021.210022  b'K'
5413           1021.210022  b'K'
5414           1021.239990  b'K'
5415           1021.280029  b'K'
5416           1021.289978  b'K'
5417           1021.289978  b'K'
5418           1021.280029  b'K'
5419           1021.270020  b'K'
5420           1021.270020  b'K'
5421           1021.270020  b'K'
5422           1021.250000  b'K'
5423           1021.229980  b'K'
5424           1021.200012  b'K'
5425           1021.239990  b'K'
5426           1021.260010  b'K'
5427           1021.450012  b'K'
5428           1021.489990  b'K'
5429           1021.400024  b'K'
5430           1021.280029  b'K'
5431           1021.219971  b'K'
5432           1021.169983  b'K'
5433           1021.159973  b'K'
5434           1021.140015  b'K'
5435           1021.140015  b'K'
5436           1021.059998  b'K'
5437           1021.020020  b'K'
5438           1021.000000  b'K'
5439           1021.010010  b'K'
5440           1020.989990  b'K'
5441           1020.989990  b'K'
5442           1020.989990  b'K'
5443           1021.000000  b'K'
5444           1020.989990  b'K'
5445           1020.969971  b'K'
5446           1020.950012  b'K'
5447           1020.960022  b'K'
5448           1020.929993  b'K'
5449           1020.919983  b'K'
5450           1020.929993  b'K'
5451           1020.940002  b'K'
5452           1021.039978  b'K'
5453           1021.299988  b'K'
5454           1021.340027  b'K'
5455           1021.330017  b'K'
5456           1021.380005  b'K'
5457           1021.289978  b'K'
5458           1021.239990  b'K'
5459           1021.270020  b'K'
5460           1021.190002  b'K'
5461           1021.000000  b'K'
5462           1020.979980  b'K'
5463           1020.979980  b'K'
5464           1020.979980  b'K'
5465           1020.989990  b'K'
5466           1021.000000  b'K'
5467           1021.000000  b'K'
5468           1021.030029  b'K'
5469           1021.150024  b'K'
5470           1021.219971  b'K'
5471           1021.119995  b'K'
5472           1021.109985  b'K'
5473           1021.159973  b'K'
5474           1021.140015  b'K'
5475           1021.020020  b'K'
5476           1020.919983  b'K'
5477           1020.929993  b'K'
5478           1021.010010  b'K'
5479           1020.969971  b'K'
5480           1020.950012  b'K'
5481           1020.849976  b'K'
5482           1020.780029  b'K'
5483           1020.849976  b'K'
5484           1020.940002  b'K'
5485           1020.960022  b'K'
5486           1020.760010  b'K'
5487           1020.570007  b'K'
5488           1020.530029  b'K'
5489           1020.570007  b'K'
5490           1020.539978  b'K'
5491           1020.510010  b'K'
5492           1020.559998  b'K'
5493           1020.559998  b'K'
5494           1020.549988  b'K'
5495           1020.690002  b'K'
5496           1020.710022  b'K'
5497           1020.679993  b'K'
5498           1020.679993  b'K'
5499           1020.669983  b'K'
5500           1020.679993  b'K'
5501           1020.690002  b'K'
5502           1020.669983  b'K'
5503           1020.640015  b'K'
5504           1020.630005  b'K'
5505           1020.679993  b'K'
5506           1020.700012  b'K'
5507           1020.950012  b'K'
5508           1021.010010  b'K'
5509           1020.840027  b'K'
5510           1020.869995  b'K'
5511           1020.789978  b'K'
5512           1020.669983  b'K'
5513           1020.640015  b'K'
5514           1020.619995  b'K'
5515           1020.630005  b'K'
5516           1020.799988  b'K'
5517           1020.809998  b'K'
5518           1020.760010  b'K'
5519           1020.690002  b'K'
5520           1020.559998  b'K'
5521           1020.520020  b'K'
5522           1020.510010  b'K'
5523           1020.489990  b'K'
5524           1020.500000  b'K'
5525           1020.450012  b'K'
5526           1020.479980  b'K'
5527           1020.479980  b'K'
5528           1020.590027  b'K'
5529           1020.760010  b'K'
5530           1020.770020  b'K'
5531           1020.710022  b'K'
5532           1020.630005  b'K'
5533           1020.679993  b'K'
5534           1020.770020  b'K'
5535           1020.659973  b'K'
5536           1020.440002  b'K'
5537           1020.419983  b'K'
5538           1020.460022  b'K'
5539           1020.299988  b'K'
5540           1020.190002  b'K'
5541           1020.359985  b'K'
5542           1020.289978  b'K'
5543           1020.270020  b'K'
5544           1020.359985  b'K'
5545           1020.250000  b'K'
5546           1020.090027  b'K'
5547           1020.070007  b'K'
5548           1020.070007  b'K'
5549           1020.080017  b'K'
5550           1020.130005  b'K'
5551           1020.150024  b'K'
5552           1020.200012  b'K'
5553           1020.190002  b'K'
5554           1020.159973  b'K'
5555           1020.179993  b'K'
5556           1020.150024  b'K'
5557           1020.119995  b'K'
5558           1020.070007  b'K'
5559           1020.070007  b'K'
5560           1020.049988  b'K'
5561           1020.020020  b'K'
5562           1020.010010  b'K'
5563           1019.979980  b'K'
5564           1019.979980  b'K'
5565           1019.979980  b'K'
5566           1019.969971  b'K'
5567           1020.130005  b'K'
5568           1020.150024  b'K'
5569           1019.969971  b'K'
5570           1019.960022  b'K'
5571           1020.030029  b'K'
5572           1020.059998  b'K'
5573           1020.039978  b'K'
5574           1019.989990  b'K'
5575           1019.979980  b'K'
5576           1019.950012  b'K'
5577           1019.900024  b'K'
5578           1019.770020  b'K'
5579           1019.609985  b'K'
5580           1019.580017  b'K'
5581           1019.530029  b'K'
5582           1019.510010  b'K'
5583           1019.460022  b'K'
5584           1019.460022  b'K'
5585           1019.510010  b'K'
5586           1019.500000  b'K'
5587           1019.520020  b'K'
5588           1019.510010  b'K'
5589           1019.429993  b'K'
5590           1019.460022  b'K'
5591           1019.479980  b'K'
5592           1019.469971  b'K'
5593           1019.469971  b'K'
5594           1019.500000  b'K'
5595           1019.609985  b'K'
5596           1019.539978  b'K'
5597           1019.570007  b'K'
5598           1019.690002  b'K'
5599           1019.780029  b'K'
5600           1019.690002  b'K'
5601           1019.640015  b'K'
5602           1019.619995  b'K'
5603           1019.710022  b'K'
5604           1019.830017  b'K'
5605           1019.809998  b'K'
5606           1019.700012  b'K'
5607           1019.640015  b'K'
5608           1019.580017  b'K'
5609           1019.559998  b'K'
5610           1019.539978  b'K'
5611           1019.530029  b'K'
5612           1019.549988  b'K'
5613           1019.760010  b'K'
5614           1019.799988  b'K'
5615           1019.710022  b'K'
5616           1019.679993  b'K'
5617           1019.700012  b'K'
5618           1019.690002  b'K'
5619           1019.690002  b'K'
5620           1019.710022  b'K'
5621           1019.710022  b'K'
5622           1019.750000  b'K'
5623           1019.739990  b'K'
5624           1019.760010  b'K'
5625           1019.659973  b'K'
5626           1019.520020  b'K'
5627           1019.530029  b'K'
5628           1019.539978  b'K'
5629           1019.539978  b'K'
5630           1019.539978  b'K'
5631           1019.539978  b'K'
5632           1019.549988  b'K'
5633           1019.559998  b'K'
5634           1019.570007  b'K'
5635           1019.570007  b'K'
5636           1019.599976  b'K'
5637           1019.609985  b'K'
5638           1019.599976  b'K'
5639           1019.580017  b'K'
5640           1019.580017  b'K'
5641           1019.559998  b'K'
5642           1019.559998  b'K'
5643           1019.549988  b'K'
5644           1019.570007  b'K'
5645           1019.729980  b'K'
5646           1019.640015  b'K'
5647           1019.460022  b'K'
5648           1019.489990  b'K'
5649           1019.520020  b'K'
5650           1019.809998  b'K'
5651           1019.840027  b'K'
5652           1019.820007  b'K'
5653           1019.820007  b'K'
5654           1019.809998  b'K'
5655           1019.809998  b'K'
5656           1019.789978  b'K'
5657           1019.809998  b'K'
5658           1019.760010  b'K'
5659           1019.719971  b'K'
5660           1019.719971  b'K'
5661           1019.710022  b'K'
5662           1019.679993  b'K'
5663           1019.679993  b'K'
5664           1019.669983  b'K'
5665           1019.460022  b'K'
5666           1019.270020  b'K'
5667           1019.239990  b'K'
5668           1019.340027  b'K'
5669           1019.679993  b'K'
5670           1019.530029  b'K'
5671           1019.250000  b'K'
5672           1019.270020  b'K'
5673           1019.309998  b'K'
5674           1019.450012  b'K'
5675           1019.440002  b'K'
5676           1019.340027  b'K'
5677           1019.270020  b'K'
5678           1019.250000  b'K'
5679           1019.239990  b'K'
5680           1019.159973  b'K'
5681           1019.150024  b'K'
5682           1019.280029  b'K'
5683           1019.280029  b'K'
5684           1018.820007  b'K'
5685           1018.929993  b'K'
5686           1018.929993  b'K'
5687           1018.989990  b'K'
5688           1018.989990  b'K'
5689           1019.020020  b'K'
5690           1019.000000  b'K'
5691           1019.030029  b'K'
5692           1019.059998  b'K'
5693           1019.080017  b'K'
5694           1019.109985  b'K'
5695           1019.090027  b'K'
5696           1019.119995  b'K'
5697           1019.150024  b'K'
5698           1019.150024  b'K'
5699           1019.260010  b'K'
5700           1019.210022  b'K'
5701           1019.169983  b'K'
5702           1019.169983  b'K'
5703           1019.140015  b'K'
5704           1019.140015  b'K'
5705           1019.159973  b'K'
5706           1019.210022  b'K'
5707           1019.119995  b'K'
5708           1019.119995  b'K'
5709           1019.219971  b'K'
5710           1019.239990  b'K'
5711           1019.229980  b'K'
5712           1019.229980  b'K'
5713           1019.380005  b'K'
5714           1019.510010  b'K'
5715           1019.539978  b'K'
5716           1019.510010  b'K'
5717           1019.500000  b'K'
5718           1019.440002  b'K'
5719           1019.380005  b'K'
5720           1019.479980  b'K'
5721           1019.500000  b'K'
5722           1019.390015  b'K'
5723           1019.520020  b'K'
5724           1019.479980  b'K'
5725           1019.479980  b'K'
5726           1019.539978  b'K'
5727           1019.539978  b'K'
5728           1019.369995  b'K'
5729           1019.309998  b'K'
5730           1019.309998  b'K'
